old_url,new_route,content_type,title,status,notes
https://www.rongvanghoanggia.com/san-pham/gio-qua-tai-loc-phu-quy/,/san-pham/gio-qua-tai-loc-phu-quy/,product,Giỏ quà Tài lộc phú quý,extracted,content-raw/product/gio-qua-tai-loc-phu-quy.md
https://www.rongvanghoanggia.com/san-pham/hop-le-dau-xanh/,/san-pham/hop-le-dau-xanh/,product,Bánh đậu xanh Hộp lễ,extracted,content-raw/product/hop-le-dau-xanh.md
https://www.rongvanghoanggia.com/san-pham/hop-qua-banh-dau-xanh-ocop-5-sao-quoc-gia/,/san-pham/hop-qua-banh-dau-xanh-ocop-5-sao-quoc-gia/,product,Hộp quà Bánh đậu xanh OCOP 5 sao Quốc gia,extracted,content-raw/product/hop-qua-banh-dau-xanh-ocop-5-sao-quoc-gia.md
https://www.rongvanghoanggia.com/san-pham/hop-qua-thuong-hang-tre-cao-cap/,/san-pham/hop-qua-thuong-hang-tre-cao-cap/,product,Hộp quà bánh đậu xanh thượng hạng tre cao cấp,extracted,content-raw/product/hop-qua-thuong-hang-tre-cao-cap.md
https://www.rongvanghoanggia.com/san-pham/,/san-pham/,page,SẢN PHẨM,extracted,content-raw/page/san-pham.md
https://www.rongvanghoanggia.com/san-pham/index.html?add-to-cart=6887/,/san-pham/index.html?add-to-cart=6887/,product,SẢN PHẨM,extracted,content-raw/product/index.html?add-to-cart=6887.md
https://www.rongvanghoanggia.com/shop/,/shop/,post,Cửa hàng – Bánh đậu xanh Rồng Vàng Hoàng Gia – OCOP 5 sao quốc gia,extracted,content-raw/post/shop.md
https://www.rongvanghoanggia.com/shop/page/1/,/shop/page/1/,post,Cửa hàng – Bánh đậu xanh Rồng Vàng Hoàng Gia – OCOP 5 sao quốc gia,extracted,content-raw/post/1.md
https://www.rongvanghoanggia.com/shop/page/2/,/shop/page/2/,post,Cửa hàng – Trang 2 – Bánh đậu xanh Rồng Vàng Hoàng Gia – OCOP 5 sao quốc gia,extracted,content-raw/post/2.md
https://www.rongvanghoanggia.com/shop/page/2/index.html?add-to-cart=6887/,/shop/page/2/index.html?add-to-cart=6887/,post,Cửa hàng – Trang 2 – Bánh đậu xanh Rồng Vàng Hoàng Gia – OCOP 5 sao quốc gia,extracted,content-raw/post/index.html?add-to-cart=6887.md
https://www.rongvanghoanggia.com/thong-cao-bao-chi-rong-vang-hoang-gia-banh-dau-xanh-duy-nhat-dat-ocop-5-sao-quoc-gia/,/thong-cao-bao-chi-rong-vang-hoang-gia-banh-dau-xanh-duy-nhat-dat-ocop-5-sao-quoc-gia/,post,Thông cáo báo chí: Rồng Vàng Hoàng Gia – Bánh đậu xanh duy nhất đạt OCOP 5 sao quốc gia,extracted,content-raw/post/thong-cao-bao-chi-rong-vang-hoang-gia-banh-dau-xanh-duy-nhat-dat-ocop-5-sao-quoc-gia.md
https://www.rongvanghoanggia.com/thong-cao-bao-chi-su-kien-le-don-nhan-chung-nhan-san-pham-ocop-5-sao-quoc-gia-banh-dau-xanh-rong-vang-hoang-gia-va-khai-truong-showroom/,/thong-cao-bao-chi-su-kien-le-don-nhan-chung-nhan-san-pham-ocop-5-sao-quoc-gia-banh-dau-xanh-rong-vang-hoang-gia-va-khai-truong-showroom/,post,Thông cáo báo chí sự kiện ““Lễ đón nhận Chứng nhận sản phẩm OCOP 5 sao quốc gia: Bánh đậu xanh Rồng Vàng Hoàng Gia và khai trương showroom”,extracted,content-raw/post/thong-cao-bao-chi-su-kien-le-don-nhan-chung-nhan-san-pham-ocop-5-sao-quoc-gia-banh-dau-xanh-rong-vang-hoang-gia-va-khai-truong-showroom.md
https://www.rongvanghoanggia.com/tin-tuc/,/tin-tuc/,page,Thông tin,extracted,content-raw/page/tin-tuc.md
https://www.rongvanghoanggia.com/tin-tuc/page/2/,/tin-tuc/page/2/,post,Thông tin,extracted,content-raw/post/2.md
https://www.rongvanghoanggia.com/tin-tuc/page/3/,/tin-tuc/page/3/,post,Thông tin,extracted,content-raw/post/3.md
https://www.rongvanghoanggia.com/tin-tuc/page/4/,/tin-tuc/page/4/,post,Thông tin,extracted,content-raw/post/4.md
https://www.rongvanghoanggia.com/tin-tuc/page/5/,/tin-tuc/page/5/,post,Thông tin,extracted,content-raw/post/5.md
